专业名称,课程号
自动化,100063251
机器人工程,100063251
自动化,100063251
自动化,100063253
机器人工程,100063254
自动化,101062103
机械电子工程,101062104
自动化,101062104
机械电子工程,101062104
自动化,101062106
自动化,101062121
自动化,101062205
机械电子工程,101062222
自动化,101062222
机械电子工程,101062222
机械电子工程,101063107
自动化,101063107
机械电子工程,101063107
自动化,101063109
自动化,101063110
自动化,101063111
自动化,102063139
自动化,102063139
自动化,102063139
自动化,102063139
机器人工程,102063139
电气工程及其自动化,102063139
电气工程及其自动化,102063139
自动化,103063112
自动化,103063112
自动化,103063112
自动化,103063112
自动化,103063112
机器人工程,105062201
机器人工程,105062202
自动化,105063181
自动化,105063181
未来精工技术,105063181
徐特立英才班,100070006
徐特立英才班,100070006
徐特立英才班,100070006
未来精工技术,100070006
未来精工技术,100070006
协和医班,100070006
智能无人系统技术,100070006
智能装备技术特色班,100070006
物质科学与新材料班,100070006
智能动力与新能源班,100070006
徐特立英才班,100070006
徐特立英才班,100070006
工业设计,100070010
产品设计,100070010
产品设计,100070010
工业设计,100070010
化学,100070017
应用化学-机械工程,100070017
化学类-化学菁英班,100070017
化学类-化学菁英班,100070017
化学,100070017
应用物理学,100070017
量子信息科学,100070017
物联网工程,100070019
数据科学与大数据技术,100070019
数据科学与大数据技术,100070019
法学-人工智能,100070019
人工智能,100070019
生物技术-人工智能,100070019
生物技术-人工智能,100070019
人工智能,100070019
人工智能-工商管理,100070019
自动化,100070019
数据科学与大数据技术,100070019
计算机科学与技术,100070019
物联网工程,100070020
计算机科学与技术,100070020
法学-人工智能,100070020
人工智能,100070020
生物技术-人工智能,100070020
生物技术-人工智能,100070020
人工智能,100070020
人工智能-工商管理,100070020
智能制造与智能车辆精英班,100070024
智能制造与智能车辆精英班,100070024
智能制造与智能车辆精英班,100070024
智能制造与智能车辆,100070024
智能无人系统技术,100070024
机械工程-德语,100070024
智能制造与智能车辆精英班,100070024
徐特立英才班,100070024
徐特立英才班,100070024
徐特立英才班,100070024
未来精工技术,100070024
未来精工技术,100070024
协和医班,100070024
智能装备技术特色班,100070024
物质科学与新材料班,100070024
智能动力与新能源班,100070024
生物医学工程,100070024
智能无人系统技术,100070024
德语-机械工程,100070024
生物医学工程,100070024
生物医学工程,100070024
信息科学技术,100070024
信息科学技术,100070024
信息科学技术,100070024
信息科学技术,100070024
信息科学技术,100070024
信息科学技术,100070024
徐特立英才班,100070024
徐特立英才班,100070024
设计学类,100070025
设计学类,100070025
工业设计,100070025
工业设计,100070025
会计学,100070025
经济管理试验班,100070025
经济管理试验班,100070025
社会科学试验班,100070025
社会科学试验班,100070025
协和医班,100070027
智能无人系统技术,100070027
徐特立英才班,100070027
未来精工技术,100070027
智能装备技术特色班,100070027
物质科学与新材料班,100070027
智能动力与新能源班,100070027
法学-人工智能,100071004
电子与计算机工程,100071004
计算机科学与技术,100071007
未来精工技术,100071007
物联网工程,100071007
计算机科学与技术,100071007
计算机科学拔尖班,100071007
计算机科学与技术,100071007
计算机科学与技术,100071007
计算机科学与技术,100071007
计算机科学与技术,100071007
数据科学与大数据技术,100071007
数据科学与大数据技术,100071007
生物技术-人工智能,100071007
人工智能-工商管理,100071007
人工智能,100071007
人工智能,100071007
数据科学与大数据技术,100071007
计算机科学与技术,100071007
计算机科学与技术,100071015
计算机科学与技术,100071015
计算机科学拔尖班,100071015
未来精工技术,100071015
计算机科学与技术,100071015
物联网工程,100071015
数据科学与大数据技术,100071015
数据科学与大数据技术,100071015
人工智能-工商管理,100071015
人工智能,100071015
生物技术-人工智能,100071015
生物技术-人工智能,100071015
人工智能,100071015
人工智能-工商管理,100071015
软件工程,100071015
软件工程,100071015
机械工程,100071015
机械工程,100071015
航空航天工程,100071015
数据科学与大数据技术,100071015
计算机科学与技术,100071015
计算机科学与技术,100071015
智能制造与智能车辆,100071015
智能制造工程,100071015
物联网工程,100072201
计算机科学与技术,100073003
计算机科学与技术,100073003
物联网工程,100073003
数据科学与大数据技术,100073003
数据科学与大数据技术,100073003
计算机科学拔尖班,100073003
计算机科学与技术,100073003
人工智能,100073003
未来精工技术,100073003
人工智能,100073003
数据科学与大数据技术,100073003
计算机科学与技术,100073003
物联网工程,100073014
计算机科学与技术,100074103
计算机科学与技术,100074103
计算机科学拔尖班,100074103
计算机科学与技术,100074103
物联网工程,100074103
数据科学与大数据技术,100074103
数据科学与大数据技术,100074103
计算机科学与技术,100074103
数据科学与大数据技术,100074103
计算机科学与技术,100074104
物联网工程,100074104
计算机科学与技术,100074104
计算机科学与技术,100074104
数据科学与大数据技术,100074104
数据科学与大数据技术,100074104
计算机科学拔尖班,100074104
计算机科学与技术,100074104
数据科学与大数据技术,100074104
计算机科学与技术,100074301
物联网工程,100074301
计算机科学与技术,100074301
计算机科学与技术,100074301
数据科学与大数据技术,100074301
数据科学与大数据技术,100074301
计算机科学拔尖班,100074301
软件工程,100074301
计算机科学与技术,100074301
数据科学与大数据技术,100074301
软件工程,100074301
计算机科学与技术,100074304
物联网工程,100074304
计算机科学与技术,100074304
计算机科学与技术,100074304
数据科学与大数据技术,100074304
数据科学与大数据技术,100074304
计算机科学拔尖班,100074304
计算机科学与技术,100074304
数据科学与大数据技术,100074304
人工智能,100074311
未来精工技术,100074311
人工智能,100074311
人工智能,100074311
人工智能,100074312
未来精工技术,100074312
人工智能,100074312
生物技术-人工智能,100074312
人工智能,100074312
人工智能-工商管理,100074312
金融科技,100074313
人工智能-工商管理,100074313
人工智能,100074313
生物技术-人工智能,100074313
未来精工技术,100074313
生物技术-人工智能,100074313
